ObjectID,Frame,X,Y
2,499,"[924.5, 765.0]","[559.5, 438.0]"
2,500,"[925.5, 765.0]","[559.5, 438.0]"
2,501,"[925.5, 765.0]","[559.5, 438.0]"
2,502,"[925.5, 765.0]","[558.5, 438.0]"
2,503,"[925.5, 765.0]","[558.5, 438.0]"
2,504,"[925.5, 765.0]","[559.5, 438.0]"
2,505,"[925.5, 764.0]","[558.5, 438.0]"
2,506,"[925.5, 764.0]","[558.5, 438.0]"
2,507,"[925.5, 764.0]","[558.5, 438.0]"
2,508,"[925.5, 764.0]","[558.5, 438.0]"
2,509,"[924.5, 764.0]","[558.5, 438.0]"
2,510,"[925.5, 764.0]","[558.5, 438.0]"
2,511,"[925.5, 763.0]","[558.5, 438.0]"
2,512,"[925.5, 763.0]","[557.5, 438.0]"
2,513,"[925.5, 764.0]","[558.5, 438.0]"
2,514,"[925.5, 764.0]","[558.5, 438.0]"
2,515,"[925.5, 763.0]","[558.5, 438.0]"
2,516,"[925.5, 763.0]","[558.5, 438.0]"
2,517,"[925.5, 763.0]","[557.5, 438.0]"
2,518,"[925.5, 763.0]","[557.5, 438.0]"
2,519,"[925.5, 763.0]","[557.5, 438.0]"
2,520,"[925.5, 763.0]","[557.5, 438.0]"
2,521,"[926.5, 763.0]","[557.5, 438.0]"
2,522,"[926.5, 763.0]","[556.5, 438.0]"
2,523,"[925.5, 762.0]","[557.5, 438.0]"
2,524,"[925.5, 762.0]","[557.5, 438.0]"
2,525,"[925.5, 762.0]","[557.5, 438.0]"
2,526,"[926.5, 762.0]","[557.5, 438.0]"
2,527,"[926.5, 762.0]","[556.5, 438.0]"
2,528,"[925.5, 762.0]","[556.5, 438.0]"
2,529,"[925.5, 762.0]","[556.5, 438.0]"
2,530,"[926.5, 762.0]","[556.5, 438.0]"
2,531,"[925.5, 762.0]","[556.5, 439.0]"
2,532,"[926.5, 762.0]","[555.5, 438.0]"
2,533,"[926.5, 762.0]","[556.5, 438.0]"
2,534,"[926.5, 762.0]","[555.5, 438.0]"
2,535,"[926.5, 762.0]","[555.5, 438.0]"
2,536,"[926.5, 761.0]","[555.5, 438.0]"
2,537,"[926.5, 761.0]","[555.5, 438.0]"
2,538,"[926.5, 760.0]","[555.5, 438.0]"
2,539,"[926.5, 761.0]","[555.5, 438.0]"
2,540,"[926.5, 762.0]","[555.5, 438.0]"
2,541,"[926.5, 761.0]","[554.5, 438.0]"
2,542,"[926.5, 762.0]","[555.5, 437.0]"
2,543,"[926.5, 762.0]","[554.5, 437.0]"
2,544,"[926.5, 762.0]","[555.5, 438.0]"
2,545,"[926.5, 762.0]","[555.5, 438.0]"
2,546,"[926.5, 762.0]","[555.5, 438.0]"
2,547,"[926.5, 762.0]","[555.5, 438.0]"
2,548,"[926.5, 761.0]","[554.5, 438.0]"
2,549,"[927.5, 761.0]","[554.5, 437.0]"
2,550,"[927.5, 761.0]","[554.5, 437.0]"
2,551,"[926.5, 761.0]","[554.5, 437.0]"
2,552,"[927.5, 761.0]","[553.5, 437.0]"
2,553,"[927.5, 761.0]","[554.5, 437.0]"
2,554,"[926.5, 761.0]","[554.5, 437.0]"
2,555,"[927.5, 760.0]","[553.5, 437.0]"
2,556,"[927.5, 761.0]","[553.5, 437.0]"
2,557,"[927.5, 761.0]","[553.5, 437.0]"
2,558,"[927.5, 761.0]","[553.5, 437.0]"
2,559,"[927.5, 761.0]","[553.5, 437.0]"
2,560,"[927.5, 760.0]","[553.5, 437.0]"
2,561,"[927.5, 760.0]","[553.5, 437.0]"
2,562,"[927.5, 760.0]","[552.5, 437.0]"
2,563,"[927.5, 760.0]","[553.5, 437.0]"
2,564,"[927.5, 760.0]","[553.5, 437.0]"
2,565,"[927.5, 760.0]","[553.5, 437.0]"
2,566,"[927.5, 760.0]","[552.5, 437.0]"
2,567,"[927.5, 760.0]","[552.5, 437.0]"
2,568,"[927.5, 760.0]","[552.5, 437.0]"
2,569,"[927.5, 759.0]","[552.5, 437.0]"
2,570,"[927.5, 759.0]","[552.5, 437.0]"
2,571,"[927.5, 759.0]","[552.5, 437.0]"
2,572,"[927.5, 760.0]","[552.5, 437.0]"
2,573,"[927.5, 759.0]","[551.5, 437.0]"
2,574,"[927.5, 759.0]","[552.5, 437.0]"
2,575,"[927.5, 759.0]","[552.5, 437.0]"
2,576,"[928.5, 759.0]","[551.5, 437.0]"
2,577,"[928.5, 759.0]","[551.5, 437.0]"
2,578,"[927.5, 759.0]","[551.5, 437.0]"
2,579,"[927.5, 759.0]","[551.5, 437.0]"
2,580,"[927.5, 759.0]","[551.5, 437.0]"
2,581,"[928.5, 758.0]","[551.5, 437.0]"
2,582,"[928.5, 758.0]","[550.5, 436.0]"
2,583,"[927.5, 758.0]","[550.5, 436.0]"
2,584,"[928.5, 758.0]","[551.5, 437.0]"
2,585,"[927.5, 758.0]","[550.5, 437.0]"
2,586,"[928.5, 758.0]","[550.5, 437.0]"
2,587,"[927.5, 758.0]","[550.5, 437.0]"
2,588,"[928.5, 758.0]","[550.5, 437.0]"
2,589,"[928.5, 758.0]","[550.5, 437.0]"
2,590,"[928.5, 758.0]","[550.5, 437.0]"
2,591,"[928.5, 758.0]","[550.5, 437.0]"
2,592,"[928.5, 758.0]","[550.5, 437.0]"
2,593,"[928.5, 757.0]","[549.5, 437.0]"
2,594,"[928.5, 757.0]","[550.5, 437.0]"
2,595,"[928.5, 757.0]","[549.5, 437.0]"
2,596,"[927.5, 757.0]","[550.5, 437.0]"
2,597,"[927.5, 757.0]","[550.5, 437.0]"
2,598,"[927.5, 757.0]","[550.5, 436.0]"
2,599,"[927.5, 757.0]","[549.5, 436.0]"
2,600,"[927.5, 757.0]","[549.5, 436.0]"
2,601,"[927.5, 757.0]","[549.5, 436.0]"
2,602,"[927.5, 757.0]","[550.5, 436.0]"
2,603,"[928.5, 757.0]","[550.5, 436.0]"
2,604,"[928.5, 757.0]","[549.5, 436.0]"
2,605,"[928.5, 757.0]","[549.5, 435.0]"
2,606,"[927.5, 756.0]","[549.5, 435.0]"
2,607,"[928.5, 756.0]","[549.5, 435.0]"
2,608,"[928.5, 756.0]","[548.5, 435.0]"
2,609,"[927.5, 756.0]","[548.5, 436.0]"
2,610,"[928.5, 756.0]","[548.5, 435.0]"
2,611,"[928.5, 756.0]","[548.5, 435.0]"
2,612,"[928.5, 755.0]","[548.5, 435.0]"
2,613,"[927.5, 755.0]","[548.5, 435.0]"
2,614,"[928.0, 755.0]","[548.0, 435.0]"
2,615,"[928.5, 755.0]","[548.5, 435.0]"
2,616,"[927.5, 756.0]","[547.5, 435.0]"
2,617,"[927.5, 755.0]","[548.5, 435.0]"
2,618,"[927.5, 755.0]","[547.5, 435.0]"
2,619,"[927.5, 755.0]","[547.5, 435.0]"
2,620,"[927.5, 755.0]","[547.5, 435.0]"
2,621,"[927.5, 755.0]","[547.5, 435.0]"
2,622,"[927.5, 754.0]","[547.5, 435.0]"
2,623,"[927.5, 754.0]","[547.5, 435.0]"
2,624,"[927.5, 754.0]","[546.5, 435.0]"
2,625,"[927.5, 754.0]","[546.5, 435.0]"
2,626,"[927.5, 754.0]","[546.5, 435.0]"
2,627,"[927.5, 754.0]","[546.5, 435.0]"
2,628,"[927.5, 754.0]","[546.5, 435.0]"
2,629,"[927.5, 754.0]","[546.5, 434.0]"
2,630,"[927.5, 753.0]","[546.5, 434.0]"
2,631,"[926.5, 754.0]","[546.5, 434.0]"
2,632,"[927.5, 754.0]","[545.5, 434.0]"
2,633,"[927.5, 754.0]","[545.5, 434.0]"
2,634,"[926.5, 754.0]","[545.5, 434.0]"
2,635,"[926.5, 754.0]","[545.5, 434.0]"
2,636,"[926.5, 754.0]","[545.5, 434.0]"
2,637,"[926.5, 753.0]","[544.5, 433.0]"
2,638,"[926.5, 753.0]","[545.5, 434.0]"
2,639,"[926.5, 753.0]","[545.5, 434.0]"
2,640,"[926.5, 753.0]","[544.5, 434.0]"
2,641,"[926.5, 752.0]","[544.5, 433.0]"
2,642,"[926.5, 752.0]","[544.5, 433.0]"
2,643,"[926.5, 752.0]","[544.5, 433.0]"
2,644,"[926.5, 752.0]","[544.5, 433.0]"
2,645,"[925.5, 752.0]","[544.5, 433.0]"
2,646,"[926.5, 752.0]","[544.5, 433.0]"
2,647,"[925.5, 752.0]","[544.5, 433.0]"
2,648,"[926.5, 752.0]","[544.5, 432.0]"
2,649,"[926.5, 752.0]","[544.5, 433.0]"
2,650,"[925.5, 752.0]","[543.5, 433.0]"
2,651,"[925.5, 752.0]","[543.5, 433.0]"
2,652,"[925.5, 752.0]","[543.5, 433.0]"
2,653,"[925.5, 751.0]","[543.5, 432.0]"
2,654,"[925.5, 751.0]","[543.5, 432.0]"
2,655,"[925.5, 751.0]","[543.5, 432.0]"
2,656,"[925.5, 751.0]","[543.5, 432.0]"
2,657,"[925.5, 751.0]","[543.5, 432.0]"
2,658,"[924.5, 751.0]","[543.5, 432.0]"
2,659,"[925.5, 751.0]","[542.5, 432.0]"
2,660,"[924.5, 751.0]","[543.5, 432.0]"
2,661,"[925.5, 750.0]","[543.5, 432.0]"
2,662,"[925.5, 750.0]","[542.5, 432.0]"
2,663,"[924.5, 750.0]","[542.5, 432.0]"
2,664,"[924.5, 750.0]","[542.5, 432.0]"
2,665,"[924.5, 750.0]","[542.5, 432.0]"
2,666,"[924.5, 750.0]","[542.5, 432.0]"
2,667,"[924.5, 750.0]","[541.5, 432.0]"
2,668,"[924.5, 750.0]","[542.5, 432.0]"
2,669,"[924.5, 750.0]","[542.5, 431.0]"
2,670,"[924.5, 749.0]","[541.5, 431.0]"
2,671,"[924.5, 749.0]","[542.5, 431.0]"
2,672,"[924.5, 749.0]","[542.5, 431.0]"
2,673,"[923.5, 749.0]","[542.5, 431.0]"
2,674,"[923.5, 749.0]","[541.5, 431.0]"
2,675,"[923.5, 749.0]","[541.5, 431.0]"
2,676,"[923.5, 748.0]","[541.5, 430.0]"
2,677,"[923.5, 748.0]","[541.5, 431.0]"
2,678,"[923.5, 748.0]","[541.5, 431.0]"
2,679,"[923.0, 748.0]","[541.0, 431.0]"
2,680,"[924.0, 748.0]","[542.0, 431.0]"
2,681,"[924.0, 748.0]","[542.0, 430.0]"
2,682,"[924.0, 748.0]","[541.0, 430.0]"
2,683,"[924.0, 748.0]","[541.0, 430.0]"
2,684,"[923.5, 748.0]","[541.5, 430.0]"
2,685,"[922.5, 748.0]","[540.5, 430.0]"
2,686,"[922.5, 748.0]","[540.5, 430.0]"
2,687,"[922.5, 748.0]","[541.5, 430.0]"
2,688,"[923.5, 747.0]","[540.5, 430.0]"
2,689,"[922.5, 747.0]","[541.5, 430.0]"
2,690,"[922.5, 747.0]","[540.5, 430.0]"
2,691,"[922.5, 747.0]","[540.5, 430.0]"
2,692,"[921.5, 747.0]","[540.5, 430.0]"
2,693,"[922.0, 747.0]","[540.0, 430.0]"
2,694,"[922.0, 747.0]","[540.0, 430.0]"
2,695,"[922.0, 746.0]","[540.0, 429.0]"
2,696,"[922.0, 746.0]","[540.0, 430.0]"
2,697,"[922.0, 746.0]","[540.0, 430.0]"
2,698,"[922.0, 746.0]","[540.0, 430.0]"
2,699,"[922.0, 746.0]","[540.0, 430.0]"
2,700,"[922.0, 746.0]","[540.0, 429.0]"
2,701,"[921.0, 746.0]","[540.0, 429.0]"
2,702,"[921.0, 745.0]","[540.0, 429.0]"
2,703,"[921.0, 745.0]","[540.0, 429.0]"
2,704,"[921.5, 746.0]","[539.5, 429.0]"
2,705,"[920.5, 745.0]","[539.5, 429.0]"
2,706,"[920.5, 745.0]","[539.5, 429.0]"
2,707,"[920.5, 745.0]","[539.5, 429.0]"
2,708,"[920.5, 745.0]","[539.5, 429.0]"
2,709,"[920.5, 745.0]","[538.5, 429.0]"
2,710,"[919.5, 745.0]","[539.5, 429.0]"
2,711,"[919.5, 745.0]","[538.5, 429.0]"
2,712,"[919.5, 745.0]","[538.5, 429.0]"
2,713,"[919.5, 745.0]","[539.5, 429.0]"
2,714,"[919.5, 745.0]","[539.5, 428.0]"
2,715,"[919.5, 745.0]","[538.5, 428.0]"
2,716,"[919.5, 744.0]","[538.5, 428.0]"
2,717,"[919.5, 744.0]","[538.5, 428.0]"
2,718,"[919.5, 744.0]","[538.5, 428.0]"
2,719,"[919.5, 744.0]","[538.5, 428.0]"
2,720,"[918.5, 744.0]","[538.5, 428.0]"
2,721,"[918.5, 743.0]","[538.5, 428.0]"
2,722,"[918.5, 743.0]","[538.5, 428.0]"
2,723,"[918.5, 743.0]","[538.5, 427.0]"
2,724,"[918.5, 743.0]","[538.5, 428.0]"
2,725,"[917.5, 743.0]","[538.5, 428.0]"
2,726,"[917.5, 743.0]","[537.5, 427.0]"
2,727,"[917.5, 743.0]","[538.5, 427.0]"
2,728,"[917.5, 743.0]","[538.5, 427.0]"
2,729,"[917.5, 742.0]","[538.5, 427.0]"
2,730,"[917.5, 742.0]","[538.5, 427.0]"
2,731,"[917.5, 742.0]","[537.5, 427.0]"
2,732,"[917.5, 742.0]","[538.5, 427.0]"
2,733,"[917.5, 742.0]","[538.5, 427.0]"
2,734,"[916.5, 742.0]","[537.5, 427.0]"
2,735,"[916.5, 742.0]","[537.5, 427.0]"
2,736,"[916.5, 742.0]","[537.5, 427.0]"
2,737,"[916.5, 742.0]","[538.5, 427.0]"
2,738,"[915.5, 742.0]","[538.5, 427.0]"
2,739,"[915.5, 741.0]","[538.5, 426.0]"
2,740,"[915.5, 742.0]","[538.5, 426.0]"
2,741,"[915.5, 741.0]","[538.5, 426.0]"
2,742,"[915.5, 741.0]","[538.5, 426.0]"
2,743,"[915.5, 741.0]","[537.5, 426.0]"
2,744,"[915.5, 741.0]","[537.5, 426.0]"
2,745,"[915.5, 741.0]","[537.5, 426.0]"
2,746,"[915.5, 741.0]","[537.5, 426.0]"
2,747,"[914.5, 741.0]","[537.5, 426.0]"
2,748,"[914.5, 741.0]","[537.5, 426.0]"
2,749,"[914.5, 741.0]","[537.5, 426.0]"
2,750,"[914.5, 741.0]","[537.5, 426.0]"
2,751,"[913.5, 740.0]","[537.5, 426.0]"
2,752,"[914.5, 740.0]","[536.5, 426.0]"
2,753,"[913.5, 740.0]","[537.5, 425.0]"
2,754,"[914.0, 740.0]","[537.0, 425.0]"
2,755,"[914.5, 740.0]","[537.5, 425.0]"
2,756,"[913.5, 740.0]","[537.5, 426.0]"
2,757,"[913.5, 740.0]","[537.5, 426.0]"
2,758,"[913.5, 739.0]","[537.5, 425.0]"
2,759,"[912.5, 739.0]","[537.5, 425.0]"
2,760,"[912.5, 739.0]","[537.5, 425.0]"
2,761,"[912.5, 739.0]","[537.5, 425.0]"
2,762,"[912.5, 738.5]","[536.5, 425.5]"
2,763,"[912.5, 739.5]","[537.5, 425.5]"
2,764,"[912.5, 739.5]","[536.5, 425.5]"
2,765,"[911.5, 738.5]","[537.5, 425.5]"
2,766,"[912.5, 738.5]","[536.5, 425.5]"
2,767,"[911.5, 739.5]","[537.5, 425.5]"
2,768,"[911.5, 738.5]","[536.5, 424.5]"
2,769,"[911.5, 739.0]","[537.5, 425.0]"
2,770,"[911.5, 738.0]","[537.5, 425.0]"
2,771,"[911.5, 738.0]","[537.5, 425.0]"
2,772,"[911.5, 738.0]","[537.5, 424.0]"
2,773,"[910.5, 738.0]","[536.5, 424.0]"
2,774,"[910.5, 738.0]","[537.5, 424.0]"
2,775,"[910.5, 738.0]","[536.5, 424.0]"
2,776,"[910.5, 738.0]","[537.5, 424.0]"
2,777,"[909.5, 738.0]","[537.5, 424.0]"
2,778,"[910.5, 738.0]","[537.5, 425.0]"
2,779,"[910.5, 738.0]","[537.5, 424.0]"
2,780,"[910.5, 738.0]","[536.5, 424.0]"
2,781,"[909.5, 738.0]","[537.5, 424.0]"
2,782,"[909.5, 737.0]","[536.5, 424.0]"
2,783,"[908.5, 736.5]","[537.5, 424.5]"
2,784,"[909.5, 737.5]","[537.5, 424.5]"
2,785,"[909.5, 736.5]","[537.5, 424.5]"
2,786,"[909.5, 736.5]","[537.5, 423.5]"
2,787,"[909.5, 737.5]","[537.5, 423.5]"
2,788,"[908.5, 736.5]","[537.5, 423.5]"
2,789,"[908.5, 737.5]","[537.5, 423.5]"
2,790,"[907.5, 736.5]","[537.5, 423.5]"
2,791,"[908.5, 737.5]","[537.5, 423.5]"
2,792,"[908.5, 736.5]","[537.5, 423.5]"
2,793,"[908.5, 737.5]","[537.5, 423.5]"
2,794,"[907.5, 736.5]","[537.5, 423.5]"
2,795,"[907.5, 737.5]","[537.5, 423.5]"
2,796,"[907.5, 736.5]","[537.5, 423.5]"
2,797,"[907.5, 736.5]","[537.5, 423.5]"
2,798,"[906.5, 736.5]","[537.5, 422.5]"
2,799,"[906.5, 736.5]","[537.5, 422.5]"
2,800,"[906.5, 736.5]","[537.5, 422.5]"
2,801,"[906.5, 736.5]","[538.5, 423.5]"
2,802,"[906.5, 736.5]","[538.5, 423.5]"
2,803,"[906.5, 736.5]","[537.5, 423.5]"
2,804,"[905.5, 736.5]","[538.5, 422.5]"
2,805,"[905.5, 736.5]","[537.5, 422.5]"
2,806,"[905.5, 736.5]","[538.5, 423.5]"
2,807,"[905.5, 736.5]","[537.5, 422.5]"
2,808,"[905.5, 736.5]","[538.5, 422.5]"
2,809,"[905.5, 736.5]","[538.5, 422.5]"
2,810,"[905.5, 736.5]","[538.5, 423.5]"
2,811,"[904.5, 736.5]","[538.5, 422.5]"
2,812,"[904.5, 736.5]","[538.5, 422.5]"
2,813,"[904.5, 736.5]","[538.5, 422.5]"
2,814,"[904.5, 736.5]","[538.5, 422.5]"
2,815,"[904.5, 736.5]","[538.5, 422.5]"
2,816,"[904.5, 736.5]","[538.5, 422.5]"
2,817,"[903.5, 736.5]","[538.5, 422.5]"
2,818,"[904.5, 736.5]","[538.5, 422.5]"
2,819,"[904.5, 737.5]","[538.5, 422.5]"
2,820,"[903.5, 736.5]","[538.5, 422.5]"
2,821,"[903.5, 736.5]","[538.5, 422.5]"
2,822,"[903.5, 736.5]","[539.5, 422.5]"
2,823,"[903.5, 736.5]","[539.5, 422.5]"
2,824,"[903.5, 736.5]","[538.5, 421.5]"
2,825,"[903.5, 737.5]","[539.5, 421.5]"
2,826,"[902.5, 736.5]","[538.5, 421.5]"
2,827,"[902.5, 737.5]","[539.5, 421.5]"
2,828,"[902.5, 736.5]","[539.5, 421.5]"
2,829,"[902.5, 737.5]","[538.5, 422.5]"
2,830,"[902.5, 736.5]","[539.5, 421.5]"
2,831,"[902.5, 736.5]","[539.5, 421.5]"
2,832,"[901.5, 737.5]","[539.5, 421.5]"
2,833,"[902.5, 736.5]","[539.5, 421.5]"
2,834,"[901.5, 737.5]","[539.5, 421.5]"
2,835,"[901.5, 737.5]","[539.5, 421.5]"
2,836,"[901.5, 736.5]","[539.5, 421.5]"
2,837,"[901.5, 736.5]","[539.5, 421.5]"
2,838,"[901.5, 737.5]","[540.5, 421.5]"
2,839,"[901.5, 737.5]","[540.5, 421.5]"
2,840,"[901.5, 737.5]","[539.5, 420.5]"
2,841,"[901.5, 736.5]","[540.5, 420.5]"
2,842,"[901.5, 737.5]","[540.5, 421.5]"
2,843,"[900.5, 737.5]","[540.5, 421.5]"
2,844,"[900.5, 737.5]","[540.5, 421.5]"
2,845,"[900.5, 737.5]","[540.5, 420.5]"
2,846,"[901.0, 737.5]","[541.0, 420.5]"
2,847,"[901.0, 737.5]","[541.0, 421.5]"
2,848,"[901.0, 737.0]","[541.0, 421.0]"
2,849,"[901.0, 737.0]","[541.0, 421.0]"
2,850,"[901.0, 737.0]","[542.0, 421.0]"
2,851,"[900.0, 737.0]","[542.0, 421.0]"
2,852,"[900.0, 737.0]","[542.0, 421.0]"
2,853,"[900.0, 737.0]","[542.0, 420.0]"
2,854,"[900.0, 737.0]","[542.0, 420.0]"
2,855,"[900.0, 736.5]","[542.0, 419.5]"
2,856,"[900.0, 738.0]","[542.0, 421.0]"
2,857,"[899.0, 737.0]","[542.0, 420.0]"
2,858,"[899.0, 737.0]","[542.0, 420.0]"
2,859,"[899.0, 738.0]","[542.0, 420.0]"
2,860,"[899.0, 738.0]","[543.0, 420.0]"
2,861,"[899.0, 737.0]","[543.0, 420.0]"
2,862,"[899.0, 737.0]","[543.0, 420.0]"
2,863,"[899.0, 737.0]","[543.0, 420.0]"
2,864,"[899.0, 737.0]","[543.0, 420.0]"
2,865,"[899.0, 737.0]","[543.0, 420.0]"
2,866,"[899.0, 737.0]","[543.0, 420.0]"
2,867,"[900.0, 737.0]","[542.0, 420.0]"
2,868,"[899.0, 737.0]","[542.0, 420.0]"
2,869,"[899.0, 738.0]","[542.0, 419.0]"
2,870,"[899.0, 738.0]","[542.0, 420.0]"
2,871,"[899.0, 738.0]","[542.0, 420.0]"
2,872,"[899.0, 738.0]","[541.0, 420.0]"
2,873,"[899.0, 738.0]","[541.0, 420.0]"
2,874,"[898.0, 738.0]","[541.0, 420.0]"
2,875,"[898.0, 738.0]","[542.0, 420.0]"
2,876,"[898.0, 738.0]","[542.0, 420.0]"
2,877,"[898.0, 738.0]","[541.0, 420.0]"
2,878,"[898.0, 739.0]","[541.0, 419.0]"
2,879,"[898.0, 739.0]","[541.0, 419.0]"
2,880,"[898.0, 738.0]","[541.0, 419.0]"
2,881,"[897.0, 738.0]","[541.0, 419.0]"
2,882,"[897.0, 738.0]","[541.0, 419.0]"
2,883,"[897.0, 738.0]","[541.0, 419.0]"
2,884,"[897.0, 739.0]","[541.0, 419.0]"
2,885,"[897.0, 739.0]","[541.0, 419.0]"
2,886,"[897.0, 739.0]","[541.0, 419.0]"
2,887,"[897.0, 739.0]","[541.0, 419.0]"
2,888,"[897.0, 739.0]","[541.0, 419.0]"
2,889,"[896.0, 739.0]","[541.0, 419.0]"
2,890,"[896.0, 738.0]","[541.0, 419.0]"
2,891,"[896.0, 738.0]","[541.0, 419.0]"
2,892,"[896.0, 739.0]","[541.0, 419.0]"
2,893,"[896.0, 739.0]","[542.0, 419.0]"
2,894,"[896.0, 739.0]","[542.0, 419.0]"
2,895,"[896.0, 739.0]","[542.0, 418.0]"
2,896,"[896.0, 739.0]","[542.0, 419.0]"
2,897,"[896.0, 739.0]","[542.0, 419.0]"
2,898,"[896.0, 739.0]","[542.0, 419.0]"
2,899,"[896.0, 739.0]","[542.0, 419.0]"
2,900,"[896.0, 740.0]","[542.0, 418.0]"
2,901,"[896.0, 739.0]","[542.0, 419.0]"
2,902,"[895.0, 739.0]","[542.0, 419.0]"
2,903,"[895.0, 739.0]","[542.0, 419.0]"
2,904,"[895.0, 740.0]","[542.0, 419.0]"
2,905,"[895.0, 739.0]","[542.0, 419.0]"
2,906,"[895.0, 739.0]","[542.0, 419.0]"
2,907,"[895.0, 739.0]","[542.0, 419.0]"
2,908,"[895.0, 739.0]","[542.0, 418.0]"
2,909,"[895.0, 739.0]","[542.0, 418.0]"
2,910,"[895.0, 740.0]","[542.0, 418.0]"
2,911,"[895.0, 739.0]","[542.0, 417.0]"
2,912,"[894.0, 739.0]","[543.0, 417.0]"
2,913,"[894.0, 739.0]","[542.0, 417.0]"
2,914,"[894.0, 739.0]","[542.0, 417.0]"
2,915,"[894.0, 739.0]","[542.0, 417.0]"
2,916,"[894.0, 739.0]","[542.0, 416.0]"
2,917,"[894.0, 739.0]","[543.0, 416.0]"
2,918,"[894.0, 739.0]","[543.0, 416.0]"
2,919,"[894.0, 739.0]","[543.0, 416.0]"
2,920,"[894.0, 739.0]","[543.0, 415.0]"
2,921,"[893.0, 739.0]","[543.0, 416.0]"
2,922,"[893.0, 739.0]","[543.0, 416.0]"
2,923,"[893.0, 739.0]","[543.0, 416.0]"
2,924,"[893.0, 739.0]","[543.0, 416.0]"
2,925,"[893.0, 739.0]","[543.0, 416.0]"
2,926,"[893.0, 739.0]","[543.0, 415.0]"
2,927,"[893.0, 739.0]","[543.0, 415.0]"
2,928,"[893.0, 739.0]","[543.0, 415.0]"
2,929,"[893.0, 739.0]","[543.0, 415.0]"
2,930,"[893.0, 739.0]","[543.0, 415.0]"
2,931,"[893.0, 739.0]","[543.0, 415.0]"
2,932,"[893.0, 739.0]","[543.0, 414.0]"
2,933,"[893.0, 739.0]","[544.0, 415.0]"
2,934,"[892.0, 739.0]","[544.0, 414.0]"
2,935,"[892.0, 738.0]","[544.0, 414.0]"
2,936,"[892.0, 739.0]","[544.0, 414.0]"
2,937,"[892.0, 739.0]","[544.0, 414.0]"
2,938,"[892.0, 739.0]","[544.0, 414.0]"
2,939,"[892.0, 738.0]","[544.0, 414.0]"
2,940,"[892.0, 739.0]","[544.0, 414.0]"
2,941,"[891.0, 739.0]","[544.0, 414.0]"
2,942,"[891.0, 739.0]","[544.0, 414.0]"
2,943,"[891.0, 739.0]","[544.0, 413.0]"
2,944,"[891.0, 739.0]","[544.0, 413.0]"
2,945,"[891.0, 739.0]","[544.0, 413.0]"
2,946,"[891.0, 739.0]","[544.0, 413.0]"
2,947,"[891.0, 739.0]","[544.0, 413.0]"
2,948,"[891.0, 739.0]","[544.0, 413.0]"
2,949,"[891.0, 739.0]","[544.0, 413.0]"
2,950,"[891.0, 739.0]","[544.0, 413.0]"
2,951,"[891.0, 739.0]","[544.0, 413.0]"
2,952,"[891.0, 739.0]","[544.0, 413.0]"
2,953,"[891.0, 739.0]","[544.0, 412.0]"
2,954,"[890.0, 739.0]","[544.0, 412.0]"
2,955,"[890.0, 739.0]","[544.0, 412.0]"
2,956,"[890.0, 739.0]","[544.0, 412.0]"
2,957,"[891.0, 739.0]","[544.0, 411.0]"
2,958,"[890.0, 739.0]","[545.0, 412.0]"
2,959,"[890.0, 739.0]","[545.0, 411.0]"
2,960,"[890.0, 739.0]","[544.0, 411.0]"
2,961,"[890.0, 739.0]","[544.0, 411.0]"
2,962,"[890.0, 739.0]","[545.0, 411.0]"
2,963,"[890.0, 739.0]","[545.0, 411.0]"
2,964,"[890.0, 739.0]","[545.0, 410.0]"
2,965,"[890.0, 739.0]","[545.0, 411.0]"
2,966,"[890.0, 738.0]","[545.0, 411.0]"
2,967,"[889.0, 738.0]","[545.0, 411.0]"
2,968,"[889.0, 738.0]","[545.0, 410.0]"
2,969,"[889.0, 738.0]","[545.0, 410.0]"
2,970,"[889.0, 738.0]","[545.0, 410.0]"
2,971,"[889.0, 738.0]","[545.0, 410.0]"
2,972,"[889.0, 738.0]","[545.0, 410.0]"
2,973,"[889.0, 738.0]","[545.0, 410.0]"
2,974,"[889.0, 738.0]","[545.0, 410.0]"
2,975,"[889.0, 738.0]","[545.0, 410.0]"
2,976,"[889.0, 738.0]","[545.0, 410.0]"
2,977,"[889.0, 738.0]","[545.0, 409.0]"
2,978,"[888.0, 738.0]","[545.0, 409.0]"
2,979,"[888.0, 738.0]","[545.0, 409.0]"
2,980,"[888.0, 738.0]","[545.0, 409.0]"
2,981,"[888.0, 738.0]","[545.0, 408.0]"
2,982,"[888.0, 738.0]","[545.0, 409.0]"
2,983,"[888.0, 738.0]","[546.0, 409.0]"
2,984,"[888.0, 738.0]","[545.0, 408.0]"
2,985,"[888.0, 738.0]","[545.0, 408.0]"
2,986,"[888.0, 738.0]","[545.0, 408.0]"
2,987,"[888.0, 738.0]","[546.0, 408.0]"
2,988,"[887.0, 738.0]","[546.0, 408.0]"
2,989,"[887.0, 738.0]","[546.0, 408.0]"
2,990,"[887.0, 738.0]","[546.0, 407.0]"
2,991,"[887.0, 738.0]","[546.0, 407.0]"
2,992,"[887.0, 738.0]","[546.0, 407.0]"
2,993,"[887.0, 738.0]","[546.0, 407.0]"
2,994,"[887.0, 738.0]","[546.0, 407.0]"
2,995,"[886.0, 738.0]","[546.0, 407.0]"
2,996,"[887.0, 738.0]","[546.0, 407.0]"
2,997,"[886.0, 738.0]","[546.0, 407.0]"
