TimeStep,KilobotID,X,Y,Theta
138,14,944,552,5.27
138,15,41,511,6.12
138,16,693,116,3.94
138,17,771,754,5.74
138,18,177,471,5.75
138,19,799,748,2.19
138,20,971,474,0.26
138,21,891,747,5.24
138,22,886,284,0.23
138,23,946,300,6.13
138,24,599,35,3.86
138,25,405,38,4.24
138,26,270,415,3.11
138,27,231,420,1.47
138,28,981,101,0.66
138,29,667,164,4.37
138,30,401,123,2.49
138,31,3,578,3.1
138,32,431,730,0.55
138,33,642,403,1.36
138,34,573,676,3.59
138,35,27,195,1.5
138,36,259,373,3.43
138,37,486,546,3.62
138,38,43,421,0.99
138,39,454,180,5.37
138,40,460,69,5.09
138,41,767,225,5.14
138,42,783,588,4.57
138,43,7,739,0.83
138,44,399,336,1.9
138,45,888,521,2.0
138,46,32,454,2.24
138,47,787,245,1.93
138,48,109,481,1.52
138,49,203,297,6.2
144,0,606,629,3.63
144,1,958,244,1.12
144,2,376,617,5.18
144,3,770,787,1.14
144,4,628,745,2.96
144,5,781,110,1.36
144,6,738,44,1.38
144,7,435,301,1.9
144,8,343,585,1.22
144,9,737,213,4.71
144,10,902,698,1.16
144,11,757,79,3.49
144,12,855,591,1.55
144,13,559,437,5.22
144,14,954,535,5.27
144,15,61,507,6.12
144,16,679,102,3.94
144,17,788,743,5.74
144,18,177,471,5.75
144,19,794,756,2.19
144,20,971,474,0.26
144,21,901,730,5.24
144,22,905,289,0.23
144,23,965,297,6.13
144,24,599,35,3.86
144,25,396,20,4.24
144,26,250,416,3.11
144,27,233,440,1.47
144,28,996,113,0.66
144,29,660,146,4.37
144,30,396,127,2.49
144,31,983,579,3.1
144,32,443,737,0.55
144,33,642,403,1.36
144,34,555,667,3.59
144,35,28,215,1.5
144,36,240,367,3.43
144,37,468,537,3.62
144,38,54,437,0.99
144,39,454,180,5.37
144,40,467,51,5.09
144,41,775,207,5.14
144,42,780,568,4.57
144,43,21,754,0.83
144,44,392,355,1.9
144,45,880,539,2.0
144,46,19,469,2.24
144,47,780,264,1.93
144,48,110,501,1.52
144,49,223,295,6.2
150,0,606,629,3.63
150,1,966,262,5.26
150,2,376,617,5.18
150,3,778,5,1.14
150,4,618,747,4.57
150,5,781,110,1.36
150,6,738,44,1.38
150,7,429,320,1.9
150,8,350,604,1.22
150,9,737,193,4.71
150,10,903,701,1.75
150,11,738,73,3.49
150,12,855,598,1.55
150,13,569,420,5.22
150,14,965,518,5.27
150,15,81,504,6.12
150,16,665,87,3.94
150,17,805,733,5.74
150,18,177,471,5.75
150,19,782,773,2.19
150,20,990,479,0.26
150,21,911,712,5.24
150,22,925,293,0.23
150,23,985,294,6.13
150,24,599,35,3.86
150,25,386,3,4.24
150,26,230,417,3.11
150,27,235,460,1.47
150,28,12,125,0.66
150,29,654,127,4.37
150,30,380,139,2.49
150,31,963,580,3.1
150,32,460,747,0.55
150,33,642,403,1.36
150,34,537,658,3.59
150,35,30,235,1.5
150,36,221,361,3.43
150,37,456,531,3.02
150,38,65,454,0.99
150,39,454,180,5.37
150,40,474,32,5.09
150,41,783,189,5.14
150,42,777,548,4.57
150,43,35,768,2.5
150,44,386,374,1.9
150,45,872,557,2.0
150,46,7,485,2.24
150,47,773,282,1.93
150,48,111,521,1.52
150,49,243,293,6.2
156,0,606,629,3.63
156,1,966,262,5.26
156,2,376,617,5.18
156,3,786,23,1.14
156,4,618,747,4.57
156,5,781,110,1.36
156,6,738,44,1.38
156,7,422,339,1.9
156,8,357,622,1.22
156,9,737,173,4.71
156,10,903,701,1.75
156,11,719,66,3.49
156,12,856,618,1.55
156,13,579,403,5.22
156,14,975,501,5.27
156,15,101,501,6.12
156,16,651,73,3.94
156,17,823,723,5.74
156,18,177,471,5.75
156,19,770,789,2.19
156,20,10,484,0.26
156,21,921,695,5.24
156,22,944,297,0.23
156,23,5,291,6.13
156,24,599,35,3.86
156,25,377,785,4.24
156,26,210,417,3.11
156,27,237,480,1.47
156,28,20,131,5.21
156,29,647,108,4.37
156,30,364,151,2.49
156,31,943,581,3.1
156,32,477,758,0.55
156,33,642,403,1.36
156,34,518,650,3.59
156,35,31,255,1.5
156,36,202,356,3.43
156,37,456,531,3.02
156,38,76,471,2.38
156,39,454,180,5.37
156,40,482,13,5.09
156,41,785,186,0.04
156,42,775,528,4.57
156,43,35,768,2.5
156,44,379,393,1.9
156,45,863,575,2.0
156,46,994,501,2.24
156,47,766,301,1.93
156,48,112,541,4.57
156,49,263,291,6.2
162,0,606,629,3.63
162,1,966,262,5.26
162,2,376,617,5.18
162,3,795,41,1.14
162,4,618,747,4.57
162,5,781,110,1.36
162,6,738,44,1.38
162,7,416,358,1.9
162,8,364,641,1.22
162,9,737,170,4.91
162,10,903,701,1.75
162,11,713,63,6.1
162,12,856,638,1.55
162,13,588,385,5.22
162,14,986,484,5.27
162,15,120,498,6.12
162,16,637,59,3.94
162,17,840,712,5.74
162,18,177,471,5.75
162,19,759,5,2.19
162,20,29,489,0.26
162,21,931,678,5.24
162,22,964,302,0.23
162,23,25,288,6.13
162,24,587,24,3.86
162,25,368,767,4.24
162,26,190,418,3.11
162,27,239,500,1.47
162,28,20,131,5.21
162,29,640,89,4.37
162,30,348,164,2.49
162,31,940,581,3.1
162,32,494,768,0.55
162,33,642,403,1.36
162,34,500,641,3.59
162,35,32,275,1.5
162,36,182,350,3.43
162,37,456,531,3.02
162,38,76,471,2.38
162,39,454,180,5.37
162,40,489,795,5.09
162,41,785,186,0.04
162,42,772,508,4.57
162,43,35,768,2.5
162,44,373,412,1.9
162,45,855,594,2.0
162,46,982,516,2.24
162,47,759,320,1.93
162,48,112,541,4.57
162,49,283,290,6.2
168,0,606,629,3.63
168,1,966,262,5.26
168,2,376,617,5.18
168,3,803,59,1.14
168,4,618,747,4.57
168,5,781,110,1.36
168,6,738,44,1.38
168,7,409,377,1.9
168,8,371,660,1.22
168,9,737,170,4.91
168,10,903,701,1.75
168,11,713,63,6.1
168,12,857,658,1.55
168,13,592,379,4.63
168,14,996,467,5.27
168,15,140,495,6.12
168,16,623,45,3.94
168,17,857,702,5.74
168,18,183,468,5.75
168,19,747,22,2.19
168,20,45,494,2.31
168,21,941,660,5.24
168,22,983,306,0.23
168,23,44,285,6.13
168,24,572,11,3.86
168,25,359,749,4.24
168,26,170,419,3.11
168,27,241,520,1.47
168,28,20,131,5.21
168,29,634,70,4.37
168,30,332,176,2.49
168,31,940,581,3.1
168,32,511,779,0.55
168,33,644,409,1.36
168,34,482,632,3.59
168,35,34,295,1.5
168,36,163,344,3.43
168,37,456,531,3.02
168,38,76,471,2.38
168,39,456,177,5.37
168,40,496,776,5.09
168,41,785,186,0.04
168,42,769,489,4.57
168,43,35,768,2.5
168,44,366,431,1.9
168,45,852,600,5.42
168,46,971,529,1.76
168,47,752,339,1.93
168,48,112,541,4.57
168,49,303,288,6.2
174,0,600,626,3.63
174,1,966,262,5.26
174,2,376,617,5.18
174,3,811,78,1.14
174,4,618,747,4.57
174,5,783,123,1.36
174,6,740,51,1.38
174,7,403,396,1.9
174,8,378,679,1.22
174,9,737,170,4.91
174,10,903,701,1.75
174,11,713,63,6.1
174,12,857,678,1.55
174,13,592,379,4.63
174,14,7,450,5.27
174,15,160,492,6.12
174,16,609,30,3.94
174,17,874,692,3.09
174,18,200,458,5.75
174,19,736,38,2.19
174,20,45,494,2.31
174,21,946,652,4.98
174,22,3,311,0.23
174,23,64,282,6.13
174,24,557,798,3.86
174,25,350,731,4.24
174,26,150,419,3.11
174,27,243,540,1.47
174,28,20,131,5.21
174,29,627,51,4.37
174,30,316,188,2.49
174,31,940,581,3.1
174,32,528,789,0.55
174,33,648,429,1.36
174,34,464,623,3.59
174,35,35,308,6.0
174,36,144,339,3.43
174,37,456,531,3.02
174,38,76,471,2.38
174,39,468,161,5.37
174,40,504,758,5.09
174,41,785,186,0.04
174,42,766,469,4.57
174,43,35,768,2.5
174,44,360,450,1.9
174,45,852,600,5.42
174,46,971,529,1.76
174,47,745,357,1.93
174,48,112,541,4.57
174,49,323,286,6.2
180,0,583,617,3.63
180,1,966,262,5.26
180,2,385,600,5.18
180,3,820,96,1.14
180,4,617,737,4.57
180,5,787,143,1.36
180,6,743,70,1.38
180,7,396,414,1.9
180,8,384,698,1.22
180,9,737,170,4.91
180,10,900,717,1.75
180,11,713,63,6.1
180,12,858,698,1.55
180,13,592,379,4.63
180,14,17,433,5.27
180,15,180,489,6.12
180,16,595,16,3.94
180,17,874,692,3.09
180,18,217,447,5.75
180,19,724,54,2.19
180,20,45,494,2.31
180,21,946,652,4.98
180,22,19,315,1.44
180,23,84,279,6.13
180,24,542,784,3.86
180,25,344,720,1.47
180,26,130,420,3.11
180,27,245,560,1.47
180,28,20,131,5.21
180,29,620,32,4.37
180,30,300,200,2.49
180,31,940,581,3.1
180,32,545,0,0.55
180,33,652,448,1.36
180,34,446,615,3.59
180,35,35,308,6.0
180,36,125,333,3.43
180,37,450,532,3.02
180,38,76,471,2.38
180,39,480,145,5.37
180,40,511,739,5.09
180,41,785,186,0.04
180,42,764,449,4.57
180,43,35,768,2.5
180,44,353,469,1.9
180,45,852,600,5.42
180,46,971,529,1.76
180,47,738,376,1.93
180,48,112,541,4.57
180,49,343,284,6.2
186,0,565,607,3.63
186,1,977,245,5.26
186,2,394,582,5.18
186,3,828,114,1.14
186,4,614,717,4.57
186,5,792,163,1.36
186,6,747,90,1.38
186,7,390,433,1.9
186,8,391,716,1.22
186,9,737,170,4.91
186,10,897,737,1.75
186,11,713,63,6.1
186,12,858,718,1.55
186,13,592,379,4.63
186,14,28,416,5.27
186,15,190,487,1.21
186,16,581,2,3.94
186,17,874,692,3.09
186,18,234,437,5.75
186,19,713,71,2.19
186,20,45,494,2.31
186,21,946,652,4.98
186,22,19,315,1.44
186,23,104,276,6.13
186,24,526,771,3.86
186,25,344,720,1.47
186,26,124,420,1.28
186,27,245,563,4.11
186,28,25,123,5.21
186,29,614,14,4.37
186,30,284,212,2.49
186,31,940,581,3.1
186,32,562,10,0.55
186,33,656,468,1.36
186,34,428,606,3.59
186,35,35,308,6.0
186,36,106,328,3.43
186,37,430,534,3.02
186,38,76,471,2.38
186,39,492,130,5.37
186,40,518,720,5.09
186,41,801,187,0.04
186,42,761,429,4.57
186,43,19,780,2.5
186,44,351,475,4.7
186,45,852,600,5.42
186,46,971,529,1.76
186,47,731,395,1.93
186,48,112,541,4.57
186,49,363,283,6.2
192,0,548,598,3.63
192,1,987,228,5.26
192,2,403,564,5.18
192,3,829,117,1.75
192,4,611,698,4.57
192,5,796,182,1.36
192,6,751,110,1.38
192,7,384,452,1.9
192,8,398,735,1.22
192,9,740,153,4.91
192,10,893,757,1.75
192,11,726,61,6.1
192,12,859,738,1.55
192,13,592,379,4.63
192,14,38,399,5.27
192,15,190,487,1.21
192,16,567,788,3.94
192,17,874,692,3.09
192,18,240,434,2.29
192,19,701,87,2.19
192,20,45,494,2.31
192,21,946,652,4.98
192,22,19,315,1.44
192,23,124,273,6.13
192,24,511,758,3.86
192,25,344,720,1.47
192,26,124,420,1.28
192,27,245,563,4.11
192,28,34,105,5.21
192,29,607,795,4.37
192,30,268,224,2.49
192,31,923,582,3.1
192,32,579,21,0.55
192,33,661,487,1.36
192,34,410,597,3.59
192,35,35,308,6.0
192,36,87,322,3.43
192,37,410,536,3.02
192,38,61,485,2.38
192,39,505,114,5.37
192,40,525,702,5.09
192,41,821,187,0.04
192,42,758,409,4.57
192,43,3,792,2.5
192,44,351,475,4.7
192,45,852,600,5.42
192,46,971,529,1.76
192,47,725,414,1.93
192,48,109,521,4.57
192,49,383,281,6.2
198,0,530,589,3.63
198,1,998,211,5.26
198,2,412,546,5.18
198,3,829,117,1.75
198,4,608,678,4.57
198,5,800,202,1.36
198,6,755,129,1.38
198,7,377,471,1.9
198,8,405,754,1.22
198,9,744,134,4.91
198,10,889,776,1.75
198,11,746,57,6.1
198,12,859,758,1.55
198,13,591,366,4.63
198,14,49,382,5.27
198,15,190,487,1.21
198,16,553,773,3.94
198,17,874,692,3.09
198,18,240,434,2.29
198,19,690,103,2.19
198,20,43,496,2.31
198,21,946,652,4.98
198,22,19,315,1.44
198,23,143,270,6.13
198,24,496,745,3.86
198,25,344,720,1.47
198,26,124,420,1.28
198,27,245,563,4.11
198,28,44,88,5.21
198,29,600,776,4.37
198,30,255,234,0.73
198,31,903,583,3.1
198,32,596,31,0.55
198,33,664,504,2.67
198,34,392,589,3.59
198,35,35,308,6.0
198,36,67,316,3.43
198,37,390,539,3.02
198,38,47,498,2.38
198,39,517,98,5.37
198,40,533,683,5.09
198,41,841,188,0.04
198,42,755,390,4.57
198,43,986,4,2.5
198,44,351,475,4.7
198,45,861,590,5.42
198,46,971,533,1.76
198,47,718,432,1.93
198,48,106,501,4.57
198,49,403,279,6.2
204,0,512,579,3.63
204,1,8,194,5.26
204,2,421,528,5.18
204,3,829,117,1.75
204,4,605,658,4.57
204,5,804,221,1.36
204,6,759,149,1.38
204,7,371,490,1.9
204,8,412,773,1.22
204,9,748,114,4.91
204,10,886,796,1.75
204,11,765,54,6.1
204,12,860,778,1.55
204,13,589,346,4.63
204,14,59,365,5.27
204,15,190,487,1.21
204,16,539,759,3.94
204,17,874,692,3.09
204,18,240,434,2.29
204,19,678,120,2.19
204,20,29,511,2.31
204,21,949,642,4.98
204,22,19,315,1.44
204,23,163,267,6.13
204,24,481,732,3.86
204,25,344,720,1.47
204,26,124,420,1.28
204,27,245,563,4.11
204,28,53,70,5.21
204,29,594,757,4.37
204,30,255,234,0.73
204,31,883,584,3.1
204,32,613,42,0.55
204,33,664,504,2.67
204,34,374,580,3.59
204,35,41,306,6.0
204,36,48,311,3.43
204,37,370,541,3.02
204,38,32,512,2.38
204,39,529,82,5.37
204,40,540,664,5.09
204,41,861,189,0.04
204,42,753,370,4.57
204,43,970,16,2.5
204,44,351,475,4.7
204,45,874,574,5.42
204,46,967,552,1.76
204,47,711,451,1.93
204,48,105,491,5.43
204,49,406,279,2.57
210,0,495,570,3.63
210,1,18,176,5.26
210,2,430,510,5.18
210,3,829,117,1.75
210,4,602,638,4.57
210,5,808,241,1.36
210,6,763,169,1.38
210,7,364,509,1.9
210,8,419,792,1.22
210,9,752,95,4.91
210,10,882,16,1.75
210,11,785,50,6.1
210,12,860,798,1.55
210,13,587,326,4.63
210,14,61,363,2.71
210,15,190,487,1.21
210,16,525,745,3.94
210,17,854,693,3.09
210,18,240,434,2.29
210,19,667,136,2.19
210,20,16,526,2.31
210,21,954,623,4.98
210,22,19,318,1.44
210,23,183,264,6.13
210,24,466,719,3.86
210,25,345,726,1.47
210,26,124,420,1.28
210,27,245,563,4.11
210,28,63,52,5.21
210,29,587,738,4.37
210,30,255,234,0.73
210,31,863,584,3.1
210,32,630,52,0.55
210,33,664,504,2.67
210,34,356,571,3.59
210,35,60,301,6.0
210,36,29,305,3.43
210,37,351,543,3.02
210,38,18,526,2.38
210,39,541,66,5.37
210,40,544,655,2.09
210,41,881,189,0.04
210,42,750,350,4.57
210,43,954,28,2.5
210,44,351,475,4.7
210,45,887,559,5.42
210,46,963,572,1.76
210,47,704,470,1.93
210,48,105,491,5.43
210,49,406,279,2.57
216,0,477,560,3.63
216,1,29,159,5.26
216,2,440,493,5.18
216,3,829,117,1.75
216,4,599,618,4.57
216,5,813,260,1.36
216,6,767,188,1.38
216,7,358,528,1.9
216,8,426,10,1.22
216,9,756,75,4.91
216,10,878,35,1.75
216,11,805,47,6.1
216,12,861,18,1.55
216,13,586,306,4.63
216,14,61,363,2.71
216,15,193,496,1.21
216,16,511,730,3.94
216,17,834,694,3.09
216,18,240,434,2.29
216,19,655,152,2.19
216,20,3,541,2.31
216,21,959,603,4.98
216,22,22,338,1.44
216,23,203,261,4.99
216,24,451,706,3.86
216,25,347,746,1.47
216,26,128,433,1.28
216,27,236,549,4.11
216,28,66,47,0.66
216,29,580,719,4.37
216,30,255,234,0.73
216,31,843,585,3.1
216,32,647,63,0.55
216,33,664,504,2.67
216,34,338,563,3.59
216,35,79,295,6.0
216,36,10,299,3.43
216,37,331,546,3.02
216,38,3,540,2.38
216,39,554,51,5.37
216,40,544,655,2.09
216,41,901,190,0.04
216,42,747,330,4.57
216,43,938,40,2.5
216,44,351,462,4.7
216,45,900,544,5.42
216,46,959,592,1.76
216,47,703,473,0.05
216,48,105,491,5.43
216,49,406,279,2.57
222,0,459,551,0.58
222,1,39,142,5.26
222,2,449,475,5.18
222,3,826,134,1.75
222,4,597,599,4.57
222,5,817,280,1.36
222,6,771,208,1.38
222,7,351,547,1.9
222,8,432,29,1.22
222,9,760,55,4.91
222,10,876,48,0.9
222,11,824,43,6.1
222,12,861,38,1.55
222,13,584,286,4.63
222,14,61,363,2.71
222,15,200,515,1.21
222,16,497,716,3.94
222,17,814,695,3.09
222,18,231,444,2.29
222,19,644,169,2.19
222,20,989,555,2.31
222,21,965,584,4.98
222,22,25,357,1.44
222,23,203,261,4.99
222,24,436,692,3.86
222,25,349,766,1.47
222,26,133,452,1.28
222,27,224,533,4.11
222,28,66,47,0.66
222,29,574,700,4.37
222,30,255,234,0.73
222,31,823,586,3.1
222,32,664,73,0.55
222,33,664,504,2.67
222,34,320,554,3.59
222,35,99,289,6.0
222,36,991,294,3.43
222,37,311,548,3.02
222,38,989,554,2.38
222,39,566,35,5.37
222,40,544,655,2.09
222,41,921,191,0.04
222,42,744,310,4.57
222,43,922,52,2.5
222,44,351,442,4.7
222,45,913,529,5.42
222,46,957,605,4.99
222,47,703,473,0.05
222,48,105,491,5.43
222,49,406,279,2.57
228,0,459,551,0.58
228,1,50,125,5.26
228,2,458,457,5.18
228,3,823,153,1.75
228,4,594,579,4.57
228,5,821,299,1.36
228,6,774,227,1.38
228,7,345,566,1.9
228,8,439,48,1.22
228,9,764,36,4.91
228,10,876,48,0.9
228,11,844,40,6.1
228,12,862,58,1.55
228,13,583,266,4.63
228,14,61,363,2.71
228,15,207,534,1.21
228,16,483,702,3.94
228,17,794,696,3.09
228,18,218,459,2.29
228,19,632,185,2.19
228,20,976,570,2.31
228,21,970,565,4.98
228,22,28,377,1.44
228,23,203,261,4.99
228,24,421,679,3.86
228,25,351,786,1.47
228,26,139,471,1.28
228,27,213,516,4.11
228,28,66,47,0.66
228,29,573,697,4.83
228,30,258,237,0.73
228,31,803,587,3.1
228,32,681,84,0.55
228,33,661,505,2.67
228,34,302,545,3.59
228,35,118,284,6.0
228,36,971,288,3.43
228,37,291,550,3.02
228,38,974,567,2.38
228,39,578,19,5.37
228,40,544,655,2.09
228,41,941,192,0.04
228,42,741,290,4.57
228,43,906,64,2.5
228,44,350,422,4.7
228,45,926,514,5.42
228,46,957,605,4.99
228,47,703,473,0.05
228,48,105,491,5.43
228,49,406,279,2.57
234,0,459,551,0.58
234,1,60,108,5.26
234,2,467,439,5.18
234,3,819,173,1.75
234,4,591,559,4.57
234,5,825,319,1.36
234,6,778,247,1.38
234,7,338,585,1.9
234,8,446,67,1.22
234,9,768,16,4.91
234,10,876,48,0.9
234,11,864,36,6.1
234,12,862,78,1.55
234,13,581,246,4.63
234,14,61,363,2.71
234,15,214,552,1.21
234,16,469,688,3.94
234,17,774,697,3.09
234,18,205,474,2.29
234,19,621,202,2.19
234,20,962,585,2.31
234,21,975,546,4.98
234,22,30,397,1.44
234,23,203,261,4.99
234,24,406,666,3.86
234,25,353,6,1.47
234,26,145,490,1.28
234,27,202,500,4.11
234,28,66,47,0.66
234,29,573,697,4.83
234,30,272,250,0.73
234,31,783,588,3.1
234,32,698,94,0.55
234,33,643,514,2.67
234,34,284,537,3.59
234,35,137,278,6.0
234,36,952,283,3.43
234,37,271,553,3.02
234,38,960,581,2.38
234,39,590,3,5.37
234,40,544,655,2.09
234,41,961,192,0.04
234,42,740,281,5.0
234,43,890,76,2.5
234,44,350,402,4.7
234,45,939,499,5.42
234,46,957,605,4.99
234,47,703,473,0.05
234,48,111,484,5.43
234,49,392,288,2.57
240,0,459,551,0.58
240,1,70,91,5.26
240,2,476,421,5.18
240,3,816,193,1.75
240,4,588,539,4.57
240,5,829,339,1.36
240,6,782,267,1.38
240,7,332,604,1.9
240,8,453,85,1.22
240,9,772,797,4.91
240,10,876,48,0.9
240,11,873,34,1.78
240,12,862,85,0.56
240,13,579,226,4.63
240,14,46,370,2.71
240,15,221,571,1.21
240,16,457,676,2.42
240,17,754,698,3.09
240,18,191,489,2.29
240,19,609,218,2.19
240,20,949,600,2.31
240,21,980,526,4.98
240,22,33,417,1.44
240,23,203,261,4.99
240,24,391,653,3.86
240,25,355,26,1.47
240,26,151,509,1.28
240,27,190,484,4.11
240,28,66,47,0.66
240,29,573,697,4.83
240,30,287,263,0.73
240,31,763,588,3.1
240,32,715,105,0.55
240,33,626,523,2.67
240,34,278,534,1.0
240,35,156,272,6.0
240,36,933,277,3.43
240,37,251,555,3.02
240,38,945,595,2.38
240,39,603,787,5.37
240,40,539,664,2.09
240,41,981,193,0.04
240,42,740,281,5.0
240,43,874,88,2.5
240,44,350,382,4.7
240,45,952,483,5.42
240,46,957,605,4.99
240,47,703,473,0.05
240,48,125,469,5.43
240,49,375,299,2.57
246,0,459,551,0.58
246,1,81,74,5.26
246,2,485,403,5.18
246,3,812,212,1.75
246,4,585,519,4.57
246,5,834,358,1.36
246,6,786,286,1.38
246,7,326,623,1.9
246,8,460,104,1.22
246,9,776,777,4.91
246,10,876,48,0.9
246,11,873,34,1.78
246,12,862,85,0.56
246,13,578,207,4.63
246,14,28,378,2.71
246,15,228,590,1.21
246,16,457,676,2.42
246,17,734,700,3.09
246,18,178,504,2.29
246,19,598,234,2.19
246,20,935,615,2.31
246,21,986,507,4.98
246,22,36,437,1.44
246,23,203,261,4.99
246,24,376,640,3.86
246,25,357,46,1.47
246,26,157,529,1.28
246,27,179,467,4.11
246,28,77,55,0.66
246,29,573,697,4.83
246,30,302,277,0.73
246,31,743,589,3.1
246,32,732,115,0.55
246,33,608,533,2.67
246,34,278,534,1.0
246,35,175,267,6.0
246,36,917,272,5.45
246,37,231,558,3.02
246,38,931,609,2.38
246,39,615,772,5.37
246,40,529,681,2.09
246,41,1,194,0.04
246,42,740,281,5.0
246,43,858,100,2.5
246,44,350,362,4.7
246,45,965,468,5.42
246,46,957,605,4.99
246,47,719,474,0.05
246,48,136,456,5.48
246,49,358,310,2.57
252,0,459,551,4.07
252,1,82,71,6.22
252,2,486,401,2.02
252,3,811,216,5.82
252,4,585,516,5.52
252,5,834,361,5.89
252,6,787,290,1.18
252,7,325,626,0.01
252,8,461,107,4.88
252,9,777,774,1.72
252,10,876,48,3.05
252,11,873,34,5.25
252,12,862,85,4.08
252,13,577,203,0.6
252,14,25,379,2.34
252,15,230,593,4.89
252,16,457,676,1.44
252,17,731,700,3.51
252,18,176,506,1.24
252,19,596,237,0.68
252,20,933,617,2.35
252,21,987,504,1.41
252,22,36,440,5.52
252,23,204,258,0.99
252,24,373,638,3.98
252,25,358,49,6.1
252,26,158,532,5.87
252,27,177,464,5.82
252,28,79,57,3.63
252,29,573,697,0.4
252,30,305,279,4.46
252,31,740,589,2.25
252,32,735,117,4.85
252,33,605,534,1.55
252,34,278,534,5.48
252,35,179,266,3.24
252,36,917,272,2.91
252,37,228,558,3.74
252,38,929,611,1.79
252,39,617,769,0.8
252,40,527,684,0.03
252,41,4,194,5.4
252,42,740,281,1.34
252,43,856,102,2.97
252,44,350,358,0.27
252,45,967,466,2.22
252,46,957,605,6.11
252,47,723,474,3.14
252,48,136,456,2.87
252,49,355,311,0.92
258,0,459,551,4.07
258,1,82,71,6.22
258,2,486,401,2.02
258,3,811,216,5.82
258,4,585,516,5.52
258,5,834,361,5.89
258,6,787,290,1.18
258,7,325,626,0.01
258,8,461,107,4.88
258,9,777,774,1.72
258,10,876,48,3.05
258,11,873,34,5.25
258,12,862,85,4.08
258,13,577,203,0.6
258,14,25,379,2.34
258,15,230,593,4.89
258,16,457,676,1.44
258,17,731,700,3.51
258,18,176,506,1.24
258,19,596,237,5.2
258,20,933,617,2.35
258,21,987,504,1.41
258,22,36,440,5.52
258,23,204,258,0.99
258,24,373,638,3.98
258,25,358,49,6.1
258,26,158,532,5.87
258,27,177,464,5.82
258,28,79,57,3.63
258,29,573,697,0.4
258,30,305,279,4.46
258,31,740,589,2.25
258,32,735,117,4.85
258,33,605,534,1.55
258,34,278,534,5.48
258,35,179,266,3.24
258,36,917,272,2.91
258,37,228,558,0.7
258,38,929,611,1.79
258,39,617,769,0.8
258,40,527,684,0.03
258,41,4,194,5.4
258,42,740,281,1.34
258,43,856,102,2.97
258,44,350,358,0.27
258,45,967,466,2.22
258,46,957,605,6.11
258,47,723,474,3.14
258,48,136,456,2.87
258,49,355,311,0.92
264,0,459,551,4.07
264,1,89,71,6.22
264,2,483,407,2.02
264,3,817,213,5.82
264,4,585,516,0.71
264,5,841,359,5.89
264,6,788,293,4.85
264,7,331,626,0.01
264,8,461,107,0.35
264,9,776,780,1.72
264,10,876,48,3.05
264,11,873,34,5.25
264,12,862,85,4.08
264,13,577,203,3.06
264,14,20,384,2.34
264,15,231,586,4.89
264,16,457,676,1.44
264,17,725,697,3.51
264,18,178,513,1.24
264,19,596,237,5.2
264,20,929,622,2.35
264,21,988,510,1.41
264,22,41,435,5.52
264,23,207,263,0.99
264,24,369,633,3.98
264,25,364,48,6.1
264,26,164,529,5.87
264,27,183,461,5.82
264,28,74,54,3.63
264,29,573,697,0.4
264,30,303,272,4.46
264,31,736,594,2.25
264,32,736,110,4.85
264,33,605,541,1.55
264,34,278,534,5.48
264,35,172,265,3.24
264,36,917,272,2.91
264,37,228,558,0.7
264,38,927,618,1.79
264,39,622,774,0.8
264,40,534,684,0.03
264,41,4,194,5.4
264,42,740,281,1.34
264,43,849,103,2.97
264,44,356,360,0.27
264,45,967,466,2.22
264,46,957,605,6.11
264,47,716,474,3.14
264,48,136,456,2.87
264,49,359,317,0.92
270,0,453,543,4.07
270,1,109,69,6.22
270,2,475,425,2.02
270,3,835,204,5.82
270,4,585,516,0.71
270,5,859,351,5.89
270,6,788,293,4.85
270,7,351,626,0.01
270,8,461,107,0.35
270,9,773,0,1.72
270,10,859,50,3.05
270,11,873,34,5.25
270,12,862,85,4.08
270,13,577,203,3.06
270,14,6,398,2.34
270,15,234,567,4.89
270,16,457,676,1.44
270,17,706,690,3.51
270,18,185,532,1.24
270,19,596,237,5.2
270,20,915,636,2.35
270,21,991,530,1.41
270,22,55,422,5.52
270,23,218,280,0.99
270,24,355,618,3.98
270,25,384,44,6.1
270,26,182,521,5.87
270,27,201,452,5.82
270,28,56,44,3.63
270,29,579,700,0.4
270,30,298,253,4.46
270,31,723,610,2.25
270,32,739,90,4.85
270,33,605,561,1.55
270,34,278,534,5.48
270,35,152,263,3.24
270,36,917,272,2.91
270,37,228,558,0.7
270,38,923,637,1.79
270,39,636,788,0.8
270,40,554,685,0.03
270,41,4,194,5.4
270,42,740,281,1.34
270,43,829,107,2.97
270,44,375,366,0.27
270,45,967,466,2.22
270,46,973,602,6.11
270,47,696,474,3.14
270,48,136,456,2.87
270,49,372,333,0.92
276,0,441,527,4.07
276,1,129,68,6.22
276,2,466,443,2.02
276,3,853,195,5.82
276,4,585,516,0.71
276,5,878,344,5.89
276,6,788,293,4.85
276,7,371,626,0.01
276,8,461,107,0.35
276,9,770,20,1.72
276,10,839,52,3.05
276,11,873,34,5.25
276,12,862,85,4.08
276,13,577,203,3.06
276,14,992,413,2.34
276,15,238,547,4.89
276,16,457,676,1.44
276,17,687,683,3.51
276,18,191,551,1.24
276,19,596,237,5.2
276,20,901,651,2.35
276,21,994,550,1.41
276,22,70,408,5.52
276,23,229,297,0.99
276,24,342,603,3.98
276,25,403,41,6.1
276,26,200,513,5.87
276,27,219,444,5.82
